unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
167,scene,cockpit-s,0.42772257630339255,black-c,139916835.0,3453493.0,1270156.0,0.0089384550498644,controls,151446.0,2209553.0,131509.0,0.05898613584272636,body,1291612.0,1064343.0,28048.0,0.01204859128822586,cockpit-s,539392.0,903236.0,432188.0,0.42772257630339255,studded,1593088.0,328603.0,28347.0,0.014971922693393277
102,scene,closet-s,0.3576136869886986,black-c,139916835.0,3408902.0,736025.0,0.005161838043406666,wardrobe,837414.0,1450502.0,195130.0,0.09323934697575385,drawer,540514.0,646200.0,15374.0,0.013125138730001536,closet-s,990976.0,980685.0,519362.0,0.3576136869886986,striped,2433536.0,381201.0,122012.0,0.04531171954061406
13,scene,ball_pit-s,0.33574818380852856,red-c,21004512.0,3555369.0,365764.0,0.015117890022603428,ball,122639.0,1337623.0,101819.0,0.07495272160848854,hair,989801.0,776624.0,31414.0,0.018105937080514188,ball_pit-s,275968.0,583057.0,215921.0,0.33574818380852856,dotted,2935296.0,1166233.0,409474.0,0.11090679851735687
445,object,bus,0.31021570202591064,black-c,139916835.0,3653655.0,973528.0,0.006827130019782609,bus,1628191.0,3372449.0,1183986.0,0.31021570202591064,coach,689166.0,2579370.0,57424.0,0.017882901624110277,airport_terminal-s,1480192.0,864704.0,221476.0,0.10430155127106272,,24924928.0,210440.0,208901.0,0.008380690291969577
284,scene,mountain_snowy-s,0.29113227763144905,blue-c,61494563.0,3559864.0,1341652.0,0.02105781768256052,mountain,5469345.0,3215484.0,1023504.0,0.13359360162896106,clouds,116722.0,669164.0,5605.0,0.0071833096025662535,mountain_snowy-s,1793792.0,2076785.0,872761.0,0.29113227763144905,lacelike,1530368.0,459131.0,38114.0,0.019531768461887325
273,scene,art_gallery-s,0.2794869609935185,brown-c,182265724.0,3311282.0,1004161.0,0.005440459023102776,painting,2207098.0,1694694.0,297249.0,0.08246510029149326,frame,136341.0,601620.0,11155.0,0.015347974562675594,art_gallery-s,953344.0,1193836.0,469023.0,0.2794869609935185,interlaced,1630720.0,201062.0,27677.0,0.015341124823666029
233,scene,skyscraper-s,0.27143522551116867,blue-c,61494563.0,3606703.0,868409.0,0.01351970067281921,skyscraper,1270392.0,2397118.0,623454.0,0.20481029258331648,windows,68737.0,208930.0,2786.0,0.010135294909433533,skyscraper-s,4402944.0,2003560.0,1367707.0,0.27143522551116867,spiralled,1605632.0,794516.0,67643.0,0.02900015219688704
448,scene,bakery-shop-s,0.26877613227528885,yellow-c,34166024.0,3405078.0,537194.0,0.014505463479576609,case,608750.0,796492.0,155866.0,0.12475507773480521,shop window,233888.0,183125.0,6673.0,0.016262124092216206,bakery-shop-s,715008.0,485442.0,254302.0,0.26877613227528885,waffled,1555456.0,672575.0,226934.0,0.11340479746858848
107,scene,highway-s,0.26044505654397,blue-c,61494563.0,3674693.0,633171.0,0.009811115750203936,road,12902886.0,3526733.0,1228533.0,0.08081876518559267,wheel,1513439.0,655163.0,14768.0,0.006856610119442817,highway-s,4076800.0,2177725.0,1292369.0,0.26044505654397,potholed,1580544.0,292240.0,57854.0,0.03187671149851509
219,scene,conference_room-s,0.2602132838246347,orange-c,30348501.0,3503765.0,254741.0,0.007582135886497592,table,4805122.0,2001986.0,443209.0,0.06964425425356373,top,381885.0,922580.0,59734.0,0.04798948527834528,conference_room-s,2308096.0,1714375.0,830574.0,0.2602132838246347,,24924928.0,38534.0,38106.0,0.0015288046437531323
32,scene,mountain_snowy-s,0.2571429321283662,blue-c,61494563.0,3676756.0,1286103.0,0.020131465157760445,mountain,5469345.0,3249609.0,737816.0,0.09244496210941347,head,4946761.0,1042317.0,38121.0,0.006405860435556836,mountain_snowy-s,1793792.0,1559237.0,685847.0,0.2571429321283662,marbled,1693440.0,492523.0,44466.0,0.02076397958997841
87,scene,highway-s,0.256861621843225,blue-c,61494563.0,3602792.0,572087.0,0.008866092582521315,road,12902886.0,3509786.0,1226138.0,0.08073850162255587,wheel,1513439.0,954616.0,39844.0,0.01640878819838968,highway-s,4076800.0,2134448.0,1269377.0,0.256861621843225,potholed,1580544.0,178542.0,29311.0,0.016944978393143618
177,scene,mountain_snowy-s,0.251936724000096,blue-c,61494563.0,3666298.0,1264306.0,0.019786763151784945,mountain,5469345.0,3377691.0,1522532.0,0.207868273401175,clouds,116722.0,598836.0,9457.0,0.01339326810187211,mountain_snowy-s,1793792.0,2171347.0,797935.0,0.251936724000096,stratified,1568000.0,526582.0,48015.0,0.023461240213489224
58,scene,corridor-s,0.23761137341710065,brown-c,182265724.0,3593096.0,1266539.0,0.006861278235139204,floor,20378155.0,939795.0,242717.0,0.011516693552095012,door frame,221497.0,233695.0,3522.0,0.007797728430048485,corridor-s,1530368.0,790985.0,445681.0,0.23761137341710065,,24924928.0,60645.0,55620.0,0.0022310511375613104
428,object,car,0.23706921597053693,black-c,139916835.0,3482982.0,1089645.0,0.007656831445611632,car,5354795.0,3203856.0,1640161.0,0.23706921597053693,wheel,1513439.0,2463512.0,134306.0,0.034951446204372245,auto_showroom-s,301056.0,1288938.0,81629.0,0.05411753786384595,,24924928.0,134642.0,121155.0,0.004858167610090698
62,object,train,0.23643581358748786,black-c,139916835.0,3680876.0,1083378.0,0.007601888015011093,train,1646804.0,3370268.0,959383.0,0.23643581358748786,coach,689166.0,2498949.0,331295.0,0.11596635419802438,train_station-outdoor-s,137984.0,463351.0,35256.0,0.06228105971074707,potholed,1580544.0,293626.0,29455.0,0.01596723613132652
478,object,train,0.2342185509031626,black-c,139916835.0,3641377.0,1201322.0,0.008438804753321037,train,1646804.0,3214636.0,922559.0,0.2342185509031626,coach,689166.0,2389123.0,322542.0,0.11704340057341985,subway_station-platform-s,150528.0,455542.0,47432.0,0.08490650474905036,,24924928.0,253120.0,218573.0,0.008757115283875162
163,scene,skyscraper-s,0.23109228925862949,blue-c,61494563.0,3604975.0,1204774.0,0.018855598245890694,skyscraper,1270392.0,3364941.0,565377.0,0.13891476959456073,cloud,129326.0,300383.0,3002.0,0.007035272446901502,skyscraper-s,4402944.0,2460494.0,1288358.0,0.23109228925862949,cobwebbed,1505280.0,292232.0,21611.0,0.01216903419728915
215,object,car,0.2298224913835038,black-c,139916835.0,3550220.0,1159793.0,0.008149921400356926,car,5354795.0,3175394.0,1594075.0,0.2298224913835038,wheel,1513439.0,2569843.0,215392.0,0.055687209305331845,auto_showroom-s,301056.0,1073822.0,160389.0,0.13206294993202902,,24924928.0,126087.0,108418.0,0.004346700546057815
111,scene,florist_shop-indoor-s,0.22747861897000204,pink-c,18491188.0,3432061.0,197825.0,0.00910569110181693,pottedplant,925877.0,1475612.0,182963.0,0.08247052322127395,pot,422616.0,891159.0,55076.0,0.043756291218154615,florist_shop-indoor-s,225792.0,469296.0,128815.0,0.22747861897000204,frilly,1618176.0,480564.0,166775.0,0.08632402760919582
22,scene,car_interior-backseat-s,0.22614942880260874,grey-c,159331282.0,3388016.0,901711.0,0.0055723918315504235,seat,1488057.0,1764096.0,193594.0,0.06329582002505102,head,4946761.0,1136544.0,98422.0,0.016445100096359445,car_interior-backseat-s,163072.0,538554.0,129407.0,0.22614942880260874,wrinkled,1555456.0,533406.0,38618.0,0.018835806860061532
510,scene,nursery-s,0.22562384319807105,pink-c,18491188.0,3356012.0,167813.0,0.007740670896275803,cradle,157375.0,1478415.0,134121.0,0.08931462259659086,footboard,366693.0,920682.0,38329.0,0.03068662002840568,nursery-s,827904.0,1018263.0,339859.0,0.22562384319807105,freckled,1555456.0,60010.0,13711.0,0.008559985765613343
287,scene,landing_deck-s,0.22473973361107594,blue-c,61494563.0,3433399.0,692856.0,0.01078625136852736,airplane,1293178.0,2987697.0,276555.0,0.06906416070643705,body,1291612.0,1422479.0,150492.0,0.058703408762446854,landing_deck-s,338688.0,966560.0,239513.0,0.22473973361107594,,24924928.0,294986.0,237343.0,0.009500343259306657
501,scene,nursery-s,0.22318767925826816,pink-c,18491188.0,2958593.0,165213.0,0.007762102571214976,cradle,157375.0,1227118.0,120344.0,0.09519763888592246,safety side,15966.0,792282.0,13166.0,0.0165592982862145,nursery-s,827904.0,572641.0,255549.0,0.22318767925826816,freckled,1555456.0,194712.0,36439.0,0.021262988488845086
237,scene,airplane_cabin-s,0.22289435111060996,black-c,139916835.0,3383793.0,785166.0,0.005509339049821836,seat,1488057.0,1684216.0,200542.0,0.06748322778878707,hair,989801.0,786647.0,26455.0,0.01511720332595616,airplane_cabin-s,275968.0,808617.0,197685.0,0.22289435111060996,pleated,1505280.0,196330.0,9956.0,0.005885364264796466
115,scene,shoe_shop-s,0.2211024769305488,red-c,21004512.0,3237512.0,122451.0,0.005076831169440686,shelf,1919975.0,1441103.0,137211.0,0.04256099894939835,shop window,233888.0,578919.0,21423.0,0.02707029709976446,shoe_shop-s,577024.0,820899.0,253119.0,0.2211024769305488,braided,1568000.0,450487.0,31855.0,0.016034675772865836
471,scene,desert-sand-s,0.21868423821548816,yellow-c,34166024.0,3306690.0,252449.0,0.006782568581927077,car,5354795.0,1398219.0,317016.0,0.04925669647504552,wheel,1513439.0,926238.0,73329.0,0.030988257010380552,desert-sand-s,275968.0,372645.0,116389.0,0.21868423821548816,wrinkled,1555456.0,1751654.0,156551.0,0.049689912171141694
323,scene,staircase-s,0.21689155101992233,black-c,139916835.0,3552043.0,835749.0,0.005859431156418086,stairway,494268.0,640035.0,143943.0,0.14534411729068217,fire escape,51663.0,168149.0,10391.0,0.04961775562145151,staircase-s,865536.0,463542.0,236887.0,0.21689155101992233,spiralled,1605632.0,89632.0,18140.0,0.010816135241043596
314,scene,airport_terminal-s,0.21480270705543258,blue-c,61494563.0,3447081.0,359984.0,0.0055740902293313615,escalator,150139.0,1957571.0,41825.0,0.02024556061929875,body,1291612.0,537983.0,14643.0,0.008067981963159356,airport_terminal-s,1480192.0,1299392.0,491489.0,0.21480270705543258,cobwebbed,1505280.0,283939.0,22449.0,0.012706237937026325
55,scene,attic-s,0.2146916344434315,brown-c,182265724.0,3487326.0,1109414.0,0.006008406376919484,ceiling,12122565.0,1497449.0,285785.0,0.021432435276160323,headboard,500152.0,686000.0,14065.0,0.011999962460124547,attic-s,1216768.0,1144267.0,417303.0,0.2146916344434315,,24924928.0,184869.0,149204.0,0.005977582343496406
458,scene,forest-broadleaf-s,0.20682680232502404,green-c,63326720.0,3529186.0,1103119.0,0.016776764154498882,tree,21215516.0,2266878.0,806120.0,0.03554905007762739,muzzle,666221.0,1229359.0,34734.0,0.018665703663817423,forest-broadleaf-s,1216768.0,671572.0,323625.0,0.20682680232502404,cracked,1593088.0,1327870.0,115473.0,0.04115972817534223
51,scene,desert-sand-s,0.2067748858541029,orange-c,30348501.0,3525067.0,261652.0,0.0077845011870195085,sand,921203.0,1732883.0,149186.0,0.059557666972733445,wheel,1513439.0,559124.0,8096.0,0.003921593321666077,desert-sand-s,275968.0,725485.0,171594.0,0.2067748858541029,cracked,1593088.0,1836167.0,200565.0,0.06211962127054626
74,scene,bullring-s,0.20483651517092835,black-c,139916835.0,3099768.0,858525.0,0.00603922768286161,horse,1230680.0,2683003.0,505407.0,0.14828816680339268,torso,7669375.0,2345299.0,900266.0,0.0987739412148326,bullring-s,137984.0,256959.0,67145.0,0.20483651517092835,striped,2433536.0,197739.0,55935.0,0.02171946228459155
123,scene,crevasse-s,0.20386088933929847,blue-c,61494563.0,3447666.0,714475.0,0.011124085080104155,ice,136766.0,1587236.0,47413.0,0.028279441174909294,torso,7669375.0,723534.0,113741.0,0.013738216207232418,crevasse-s,150528.0,580041.0,123714.0,0.20386088933929847,gauzy,1630720.0,1396807.0,156061.0,0.054348893561685915
202,object,cat,0.2031619826847316,brown-c,182265724.0,3579467.0,1104723.0,0.005979864682382422,cat,4163987.0,3180364.0,1240143.0,0.2031619826847316,head,4946761.0,3146083.0,802614.0,0.11009446889878646,operating_room-s,213248.0,19132.0,4776.0,0.0209838139927242,freckled,1555456.0,68407.0,9785.0,0.006062284474480167
124,scene,bus_interior-s,0.2008896329853588,purple-c,10857154.0,3315837.0,129258.0,0.009203963077338482,seat,1488057.0,1990624.0,184901.0,0.056136414696792133,hair,989801.0,725696.0,23328.0,0.013785857086378488,bus_interior-s,351232.0,1112028.0,244780.0,0.2008896329853588,paisley,1555456.0,511564.0,29611.0,0.014533655245461269
48,object,cat,0.19929168041057987,grey-c,159331282.0,3524332.0,899098.0,0.0055514777806161255,cat,4163987.0,3242192.0,1230718.0,0.19929168041057987,head,4946761.0,3124545.0,858696.0,0.11905482204084236,kennel-indoor-s,163072.0,54944.0,5753.0,0.02710316918162844,crosshatched,1743616.0,55984.0,4624.0,0.0025760790116413812
484,scene,sandbox-s,0.19801770986720899,pink-c,18491188.0,3375039.0,168763.0,0.007778005761410642,person,14523849.0,1993146.0,365050.0,0.022600993254991892,arm,2299112.0,1330577.0,64582.0,0.0181150243176432,sandbox-s,200704.0,525012.0,119952.0,0.19801770986720899,crystalline,1530368.0,180460.0,10909.0,0.006417364592077622
89,scene,bakery-shop-s,0.19795838285909612,yellow-c,34166024.0,3509929.0,489101.0,0.013152524983830306,case,608750.0,1149489.0,193818.0,0.12389120319913885,shop window,233888.0,236564.0,9333.0,0.020239894690958295,bakery-shop-s,715008.0,753441.0,242656.0,0.19795838285909612,bumpy,2082304.0,268772.0,43170.0,0.01870526789219318
512,scene,art_gallery-s,0.19504695298683847,brown-c,182265724.0,3303740.0,997116.0,0.005402304358180458,painting,2207098.0,1935664.0,159500.0,0.04004255808430377,body,1291612.0,1104218.0,44278.0,0.0188292667991182,art_gallery-s,953344.0,834022.0,291721.0,0.19504695298683847,crosshatched,1743616.0,308675.0,34507.0,0.01710143404844126
195,scene,classroom-s,0.1950180075491338,black-c,139916835.0,3041564.0,738074.0,0.0051896520416473526,desk,916228.0,1765146.0,103399.0,0.040108612379871796,top,381885.0,738874.0,33604.0,0.030910035827457907,classroom-s,639744.0,1224698.0,304263.0,0.1950180075491338,,24924928.0,108162.0,95157.0,0.0038157532943889133
252,object,train,0.19414999855064985,black-c,139916835.0,3534165.0,935704.0,0.006565639101644219,train,1646804.0,3420310.0,823833.0,0.19414999855064985,coach,689166.0,2111962.0,291593.0,0.11619403594689853,gas_station-s,301056.0,894800.0,66288.0,0.05868438199382419,,24924928.0,239081.0,233898.0,0.00938214835866555
133,scene,classroom-s,0.1936875668851999,pink-c,18491188.0,3325575.0,118963.0,0.005482721750592226,desk,916228.0,1751024.0,78016.0,0.030130895754577797,top,381885.0,864884.0,28844.0,0.023682903298643185,classroom-s,639744.0,1154976.0,291211.0,0.1936875668851999,swirly,1605632.0,115053.0,6492.0,0.003787204824660934
285,scene,auditorium-s,0.19271297409605198,red-c,21004512.0,3457830.0,375957.0,0.01560869345898108,seat,1488057.0,2005686.0,392737.0,0.12664825543710653,screen,677188.0,324575.0,6277.0,0.006305462859347092,auditorium-s,489216.0,1257635.0,282248.0,0.19271297409605198,striped,2433536.0,680904.0,60345.0,0.01975871739418715
216,scene,playground-s,0.19141334500384163,red-c,21004512.0,3308149.0,192910.0,0.007998009598026115,playground,67455.0,2140090.0,52204.0,0.024220761355163753,arm,2299112.0,1060265.0,42693.0,0.012872194034764844,playground-s,439040.0,775121.0,195068.0,0.19141334500384163,cobwebbed,1505280.0,399443.0,66001.0,0.03589504014201168
487,scene,forest-broadleaf-s,0.1903216064204814,green-c,63326720.0,3573137.0,1368884.0,0.02088911452604252,tree,21215516.0,3205259.0,1802124.0,0.07967424759328043,trunk,43897.0,765928.0,9607.0,0.012005478507106811,forest-broadleaf-s,1216768.0,1419986.0,421593.0,0.1903216064204814,potholed,1580544.0,466804.0,36530.0,0.018166736124303643
441,scene,lighthouse-s,0.1878435101876949,blue-c,61494563.0,3439891.0,924459.0,0.014442416375755067,sea,2272224.0,2887586.0,258959.0,0.05283959867378135,roof,443437.0,765309.0,11604.0,0.009693085699106705,lighthouse-s,589568.0,1528863.0,335005.0,0.1878435101876949,,24924928.0,339266.0,216276.0,0.008634490100135268
304,scene,bus_interior-s,0.18665696754600286,black-c,139916835.0,3342521.0,794102.0,0.0055740047324100515,seat,1488057.0,2080880.0,231283.0,0.06929507971766996,coach,689166.0,917600.0,39158.0,0.024979459150501912,bus_interior-s,351232.0,1103880.0,228884.0,0.18665696754600286,,24924928.0,192131.0,180651.0,0.007244467607363498
483,scene,cockpit-s,0.1856274634961714,white-c,72511065.0,2814818.0,376794.0,0.005027332620413838,airplane,1293178.0,1789346.0,195992.0,0.06789877957355055,body,1291612.0,933687.0,93201.0,0.04371328147205241,cockpit-s,539392.0,892712.0,224217.0,0.1856274634961714,,24924928.0,138607.0,110191.0,0.004415881093932741
40,scene,beach-s,0.18415310059473444,blue-c,61494563.0,3499953.0,575620.0,0.008935576915195814,sand,921203.0,1720427.0,288846.0,0.12276775088575917,clouds,116722.0,542900.0,4165.0,0.006354345136294218,beach-s,990976.0,763946.0,272916.0,0.18415310059473444,striped,2433536.0,1838369.0,245815.0,0.061055515400798295
497,scene,bowling_alley-s,0.1838515604543327,yellow-c,34166024.0,3202131.0,233622.0,0.006291233014832851,pool table,435101.0,1628468.0,50201.0,0.0249338421987436,body,1291612.0,714842.0,25704.0,0.012976902688375615,bowling_alley-s,301056.0,847325.0,178343.0,0.1838515604543327,lined,1568000.0,254458.0,19496.0,0.010813317196923728
275,scene,art_gallery-s,0.18121999707215505,brown-c,182265724.0,3048439.0,990542.0,0.005373928716385189,painting,2207098.0,1528360.0,194856.0,0.05503470878681083,seat cushion,340448.0,588782.0,9842.0,0.010704947204009623,art_gallery-s,953344.0,1217182.0,332997.0,0.18121999707215505,freckled,1555456.0,56118.0,5610.0,0.003493228988943712
266,scene,beach-s,0.1809743196811135,blue-c,61494563.0,3581303.0,911721.0,0.014209197364041864,sea,2272224.0,3033099.0,537296.0,0.11268728134299576,wave,42267.0,1136844.0,28490.0,0.02476054235060893,beach-s,990976.0,1173013.0,331613.0,0.1809743196811135,lacelike,1530368.0,673151.0,59002.0,0.027512955131621712
141,object,sea,0.17987438598696975,blue-c,61494563.0,3577411.0,1191583.0,0.018653345437412868,sea,2272224.0,3133177.0,824065.0,0.17987438598696975,wave,42267.0,663921.0,11067.0,0.01592096915501042,coast-s,1103872.0,1364391.0,329953.0,0.15430550294391365,stratified,1568000.0,646855.0,110933.0,0.052726764585379116
388,scene,laundromat-s,0.1783967960914573,grey-c,159331282.0,3329511.0,1096168.0,0.006784703025182647,washer,211900.0,996931.0,154521.0,0.146561258074001,button panel,31244.0,533445.0,5727.0,0.010245776993784907,laundromat-s,363776.0,805533.0,177021.0,0.1783967960914573,spiralled,1605632.0,53493.0,5867.0,0.003548750406772567
24,object,train,0.17813569096218967,black-c,139916835.0,3583793.0,1137288.0,0.007988629657045136,train,1646804.0,2678171.0,653942.0,0.17813569096218967,coach,689166.0,1832728.0,268929.0,0.1193667012137339,subway_station-platform-s,150528.0,528858.0,57965.0,0.09327814798663063,grooved,1505280.0,344903.0,36793.0,0.020289623302212983
248,scene,beach-s,0.1780949011807581,blue-c,61494563.0,3601463.0,1003900.0,0.01566339053880035,sea,2272224.0,2999615.0,744046.0,0.16432862544732058,wave,42267.0,944178.0,38796.0,0.040939208504414605,beach-s,990976.0,1303537.0,346866.0,0.1780949011807581,smeared,1869056.0,599067.0,35488.0,0.014588296230219495
16,scene,conference_room-s,0.17747078639608294,red-c,21004512.0,3492028.0,256114.0,0.010565573393800917,seat,1488057.0,2761495.0,272363.0,0.06848128162880869,screen,677188.0,730006.0,26412.0,0.01912829106984303,conference_room-s,2308096.0,1931344.0,638977.0,0.17747078639608294,,24924928.0,280982.0,241260.0,0.00966406498789288
413,scene,sauna-s,0.1772241899950621,orange-c,30348501.0,3344810.0,628397.0,0.019004948871181097,bench,486371.0,1038166.0,59742.0,0.040785229332432185,water tank,81859.0,503292.0,9442.0,0.016400646854574097,sauna-s,238336.0,753433.0,149305.0,0.1772241899950621,grooved,1505280.0,122248.0,34583.0,0.021710102985351032
165,scene,field-cultivated-s,0.17704789511775307,green-c,63326720.0,3533132.0,924385.0,0.014019541258424697,field,1883336.0,1545667.0,312445.0,0.10025322808046569,pot,422616.0,306432.0,10204.0,0.01419501310437313,field-cultivated-s,639744.0,903673.0,232156.0,0.17704789511775307,knitted,1856512.0,2041845.0,235158.0,0.0641947106886631
319,scene,supermarket-s,0.17655070307956436,yellow-c,34166024.0,3462976.0,483342.0,0.01301207263578424,case,608750.0,1581345.0,119174.0,0.05754637670872042,body,1291612.0,458533.0,68131.0,0.04050560815783935,supermarket-s,388864.0,960502.0,202483.0,0.17655070307956436,bumpy,2082304.0,372599.0,67547.0,0.028293643679451242
356,scene,zen_garden-s,0.1761240718545098,grey-c,159331282.0,3377843.0,1236961.0,0.00766052159925224,rock,1616496.0,1612796.0,70002.0,0.022157510073465874,torso,7669375.0,828819.0,72381.0,0.008590387657547112,zen_garden-s,125440.0,508465.0,94927.0,0.1761240718545098,porous,1856512.0,1394038.0,242001.0,0.08043777914203824
301,scene,escalator-indoor-s,0.17544701313054062,black-c,139916835.0,3461319.0,948932.0,0.006662481102368164,escalator,150139.0,1013573.0,106321.0,0.1005503167702392,riser,23757.0,343212.0,3469.0,0.009543328748280603,escalator-indoor-s,175616.0,566774.0,110809.0,0.17544701313054062,grooved,1505280.0,396265.0,67283.0,0.03668123746771181
103,texture,stratified,0.17523079314360265,orange-c,30348501.0,3554011.0,291085.0,0.008660298772795335,mountain,5469345.0,2590022.0,982277.0,0.1387967370769624,cloud,129326.0,325777.0,4079.0,0.009043864628046398,mountain-s,1166592.0,1477592.0,244524.0,0.1018994357533984,stratified,1568000.0,1199323.0,412617.0,0.17523079314360265
246,scene,carrousel-s,0.17520626510233192,red-c,21004512.0,3306987.0,166469.0,0.006894545171407946,carousel,134810.0,2036537.0,109061.0,0.0528835476747648,hair,989801.0,1001982.0,24274.0,0.012337427681398153,carrousel-s,200704.0,808475.0,150454.0,0.17520626510233192,smeared,1869056.0,394015.0,38026.0,0.017089991438375404
182,object,boat,0.17279804258159445,blue-c,61494563.0,3388405.0,551192.0,0.008567958702088374,boat,1245134.0,2571247.0,562299.0,0.17279804258159445,body,1291612.0,813479.0,18973.0,0.009094883415032132,harbor-s,301056.0,656363.0,89980.0,0.1037306369669798,,24924928.0,347101.0,299398.0,0.011989045127043282
307,scene,amusement_park-s,0.172456388697156,blue-c,61494563.0,3388922.0,537232.0,0.008349079782470006,carousel,134810.0,2441723.0,87177.0,0.03501990072934526,wing,323329.0,911561.0,12197.0,0.009975521246952423,amusement_park-s,564480.0,1139241.0,250600.0,0.172456388697156,cobwebbed,1505280.0,459322.0,72487.0,0.03831003929465175
243,object,pool table,0.17214160731250436,orange-c,30348501.0,3246614.0,314111.0,0.009438146757832186,pool table,435101.0,1311962.0,256575.0,0.17214160731250436,top,381885.0,689587.0,21900.0,0.020865648092746377,poolroom-home-s,1317120.0,1083672.0,289581.0,0.1371634573711486,,24924928.0,62459.0,61968.0,0.002486136742575922
